Ref ID,Date,ppm,Rep,Plate,Row,Column,Total,Dead,Alive,Media,Notes,% Mortality
ethanol,08/12/2021,2.0,1,1,4,1,13,2,11,LM (T),5 artifacts,15%
ethanol,08/12/2021,1.0,1,1,4,2,8,2,6,LM (T),,25%
ethanol,08/12/2021,0.5,1,1,4,3,15,0,15,LM (T),,0%
ethanol,08/12/2021,0.25,1,1,4,4,12,3,9,LM (T),,25%
ethanol,08/12/2021,0.125,1,1,4,5,14,2,12,LM (T),2 eggs; 1 L2 larva; 3 aged dead larvae; 2 artifacts,14%
ethanol,08/12/2021,0.0625,1,1,4,6,10,3,7,LM (T),,30%
ethanol,08/12/2021,0.03125,1,1,4,7,8,3,5,LM (T),,37%
ethanol,08/12/2021,0.015625,1,1,4,8,8,2,6,LM (T),,25%
ethanol,08/12/2021,0.0078125,1,1,4,9,15,2,13,LM (T),,13%
ethanol,08/12/2021,0.00390625,1,1,4,10,12,1,11,LM (T),,8%
VC,08/12/2021,0,1,1,4,12,12,3,9,LM (T),High control mortality. ,25%
DMSO,08/12/2021,3.0,1,1,5,1,18,6,12,LM (T),,33%
DMSO,08/12/2021,1.5,1,1,5,2,12,3,9,LM (T),1 L2 larva; 8 artifacts,25%
DMSO,08/12/2021,0.75,1,1,5,3,11,1,10,LM (T),,9%
DMSO,08/12/2021,0.375,1,1,5,4,6,0,6,LM (T),,0%
DMSO,08/12/2021,0.1875,1,1,5,5,9,6,3,LM (T),,67%
DMSO,08/12/2021,0.09375,1,1,5,6,11,0,11,LM (T),,0%
DMSO,08/12/2021,0.046875,1,1,5,7,11,0,11,LM (T),,0%
DMSO,08/12/2021,0.0234375,1,1,5,8,14,2,12,LM (T),,14%
DMSO,08/12/2021,0.01171875,1,1,5,9,7,2,5,LM (T),,29%
DMSO,08/12/2021,0.005859375,1,1,5,10,13,0,13,LM (T),,0%
VC,08/12/2021,0,1,1,5,12,12,1,11,LM (T),,8%
DMSO,08/12/2021,3.0,1,1,6,1,12,4,8,LM (T),,33%
DMSO,08/12/2021,1.5,1,1,6,2,20,0,20,LM (T),,0%
DMSO,08/12/2021,0.75,1,1,6,3,19,0,19,LM (T),,0%
DMSO,08/12/2021,0.375,1,1,6,4,15,1,14,LM (T),,7%
DMSO,08/12/2021,0.1875,1,1,6,5,10,1,9,LM (T),1 egg; 5 artifacts,10%
DMSO,08/12/2021,0.09375,1,1,6,6,15,3,12,LM (T),,20%
DMSO,08/12/2021,0.046875,1,1,6,7,7,2,5,LM (T),,29%
DMSO,08/12/2021,0.0234375,1,1,6,8,10,0,10,LM (T),,0%
DMSO,08/12/2021,0.01171875,1,1,6,9,16,3,13,LM (T),6 artifacts,19%
DMSO,08/12/2021,0.005859375,1,1,6,10,20,2,18,LM (T),,10%
VC,08/12/2021,0,1,1,6,12,18,3,15,LM (T),,17%
DMSO,08/12/2021,2.0,1,1,7,1,15,3,12,LM (T),,20%
DMSO,08/12/2021,1.0,1,1,7,2,11,3,8,LM (T),,27%
DMSO,08/12/2021,0.5,1,1,7,3,6,1,5,LM (T),,17%
DMSO,08/12/2021,0.25,1,1,7,4,10,0,10,LM (T),,0%
DMSO,08/12/2021,0.125,1,1,7,5,14,1,13,LM (T),,7%
DMSO,08/12/2021,0.0625,1,1,7,6,10,0,10,LM (T),,0%
DMSO,08/12/2021,0.03125,1,1,7,7,6,3,3,LM (T),,50%
DMSO,08/12/2021,0.015625,1,1,7,8,5,0,5,LM (T),,0%
DMSO,08/12/2021,0.0078125,1,1,7,9,11,2,9,LM (T),,18%
DMSO,08/12/2021,0.00390625,1,1,7,10,9,0,9,LM (T),,0%
VC,08/12/2021,0,1,1,7,12,21,7,14,LM (T),High control mortality. ,33%
DMSO,08/12/2021,2.0,1,1,8,1,18,2,16,LM (T),,11%
DMSO,08/12/2021,1.0,1,1,8,2,8,3,5,LM (T),,37%
DMSO,08/12/2021,0.5,1,1,8,3,10,5,5,LM (T),,50%
DMSO,08/12/2021,0.25,1,1,8,4,10,2,8,LM (T),,20%
DMSO,08/12/2021,0.125,1,1,8,5,11,0,11,LM (T),,0%
DMSO,08/12/2021,0.0625,1,1,8,6,6,0,6,LM (T),,0%
DMSO,08/12/2021,0.03125,1,1,8,7,12,0,12,LM (T),,0%
DMSO,08/12/2021,0.015625,1,1,8,8,6,0,6,LM (T),,0%
DMSO,08/12/2021,0.0078125,1,1,8,9,7,0,7,LM (T),,0%
DMSO,08/12/2021,0.00390625,1,1,8,10,10,1,9,LM (T),,10%
VC,08/12/2021,0,1,1,8,12,5,0,5,LM (T),,0%
