Ref ID,Date,ppm,Rep,Plate,Row,Column,Total,Dead,Alive,Media,Notes,% Mortality
59B,08/18/2021,0.03125,1,1,5,9,9,0,9,LM (T),6 artifacts,0%
59B,08/18/2021,0.015625,1,1,5,10,20,1,19,LM (T),7 artifacts,5%
VC,08/18/2021,0,1,1,5,12,13,0,13,LM (T),,0%
40C,08/18/2021,128.0,1,1,6,1,11,0,11,LM (T),,0%
40C,08/18/2021,64.0,1,1,6,2,18,4,14,LM (T),1 L2 larva; 6 artifacts,22%
40C,08/18/2021,32.0,1,1,6,3,26,4,22,LM (T),High worm count. ,15%
40C,08/18/2021,16.0,1,1,6,4,8,0,8,LM (T),1 aged dead larva; 10 artifacts,0%
40C,08/18/2021,8.0,1,1,6,5,13,1,12,LM (T),,8%
40C,08/18/2021,4.0,1,1,6,6,11,2,9,LM (T),7 artifacts,18%
40C,08/18/2021,2.0,1,1,6,7,17,2,15,LM (T),,12%
40C,08/18/2021,1.0,1,1,6,8,13,3,10,LM (T),1 aged dead larva; 12 artifacts,23%
40C,08/18/2021,0.5,1,1,6,9,10,1,9,LM (T),5 artifacts,10%
40C,08/18/2021,0.25,1,1,6,10,10,3,7,LM (T),5 artifacts,30%
VC,08/18/2021,0,1,1,6,12,7,0,7,LM (T),7 artifacts,0%
59G,08/18/2021,16.0,1,1,7,1,9,3,6,LM (T),,33%
59G,08/18/2021,8.0,1,1,7,2,22,3,19,LM (T),,14%
59G,08/18/2021,4.0,1,1,7,3,21,2,19,LM (T),,10%
59G,08/18/2021,2.0,1,1,7,4,18,1,17,LM (T),,6%
59G,08/18/2021,1.0,1,1,7,5,16,0,16,LM (T),,0%
59G,08/18/2021,0.5,1,1,7,6,15,0,15,LM (T),13 artifacts,0%
59G,08/18/2021,0.25,1,1,7,7,12,1,11,LM (T),,8%
59G,08/18/2021,0.125,1,1,7,8,15,2,13,LM (T),16 artifacts,13%
59G,08/18/2021,0.0625,1,1,7,9,14,2,12,LM (T),,14%
59G,08/18/2021,0.03125,1,1,7,10,11,1,10,LM (T),1 egg; 14 artifacts,9%
VC,08/18/2021,0,1,1,7,12,17,0,17,LM (T),7 artifacts,0%
1036-14B,08/18/2021,1.28,1,1,8,1,16,16,0,LM (T),6 artifacts,100%
1036-14B,08/18/2021,0.64,1,1,8,2,7,6,1,LM (T),,86%
1036-14B,08/18/2021,0.32,1,1,8,3,8,5,3,LM (T),1 aged dead larva; 6 artifacts,62%
1036-14B,08/18/2021,0.16,1,1,8,4,25,4,21,LM (T),1 L2 larva; 7 artifacts,16%
1036-14B,08/18/2021,0.08,1,1,8,5,10,0,10,LM (T),,0%
1036-14B,08/18/2021,0.04,1,1,8,6,6,0,6,LM (T),,0%
1036-14B,08/18/2021,0.02,1,1,8,7,7,1,6,LM (T),1 egg; 11 artifacts,14%
1036-14B,08/18/2021,0.01,1,1,8,8,13,1,12,LM (T),11 artifacts,8%
1036-14B,08/18/2021,0.005,1,1,8,9,10,1,9,LM (T),2 eggs; 7 artifacts,10%
1036-14B,08/18/2021,0.0025,1,1,8,10,12,4,8,LM (T),2 L2 larvae; 9 artifacts,33%
VC,08/18/2021,0,1,1,8,12,10,2,8,LM (T),,20%
