Ref ID,Date,ppm,Rep,Plate,Row,Column,Total,Dead,Alive,Media,Notes,% Mortality
94D,08/04/2021,64.25,1,2,7,2,11,4,7,LM (T),,36%
94D,08/04/2021,32.125,1,2,7,3,8,3,5,LM (T),,37%
94D,08/04/2021,16.0625,1,2,7,4,10,0,10,LM (T),,0%
94D,08/04/2021,8.03125,1,2,7,5,4,1,3,LM (T),Low worm count. ,25%
94D,08/04/2021,4.015625,1,2,7,6,10,2,8,LM (T),,20%
94D,08/04/2021,2.0078125,1,2,7,7,9,1,8,LM (T),,11%
94D,08/04/2021,1.00390625,1,2,7,8,14,4,10,LM (T),,29%
94D,08/04/2021,0.501953125,1,2,7,9,10,4,6,LM (T),,40%
94D,08/04/2021,0.2509765625,1,2,7,10,12,3,9,LM (T),,25%
VC,08/04/2021,0,1,2,7,12,5,2,3,LM (T),High control mortality. ,40%
1036-14B,08/04/2021,1.28,1,2,8,1,17,17,0,LM (T),,100%
1036-14B,08/04/2021,0.64,1,2,8,2,4,4,0,LM (T),Low worm count. ,100%
1036-14B,08/04/2021,0.32,1,2,8,3,11,10,1,LM (T),,91%
1036-14B,08/04/2021,0.16,1,2,8,4,5,2,3,LM (T),,40%
1036-14B,08/04/2021,0.08,1,2,8,5,14,3,11,LM (T),,21%
1036-14B,08/04/2021,0.04,1,2,8,6,14,4,10,LM (T),,29%
1036-14B,08/04/2021,0.02,1,2,8,7,10,3,7,LM (T),,30%
1036-14B,08/04/2021,0.01,1,2,8,8,11,2,9,LM (T),,18%
1036-14B,08/04/2021,0.005,1,2,8,9,9,0,9,LM (T),,0%
1036-14B,08/04/2021,0.0025,1,2,8,10,18,4,14,LM (T),,22%
VC,08/04/2021,0,1,2,8,12,7,1,6,LM (T),,14%
